location,value
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\11949.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\11985.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12021.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12057.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12093.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12129.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12165.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12201.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1221.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12237.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12273.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12309.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12345.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12381.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12417.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12453.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12489.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12525.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12561.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1257.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12597.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12633.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12669.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12705.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12741.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12777.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12813.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12849.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12885.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12921.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1293.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12957.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\12993.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13029.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13065.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13101.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13137.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13173.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13209.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13245.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13281.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1329.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13317.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13353.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13389.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13425.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13461.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13497.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13533.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13569.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13605.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13641.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1365.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13677.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13713.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13749.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13785.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13821.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13857.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13893.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13929.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\13965.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14001.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1401.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14037.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14073.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\141.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14109.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14145.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14181.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14217.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14253.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14289.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14325.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14361.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1437.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14397.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14433.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14469.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14505.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14541.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14577.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14613.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14649.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14685.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14721.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1473.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14757.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14793.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14829.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14865.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14901.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14937.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\14973.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15009.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15045.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15081.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1509.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15117.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15153.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15189.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15225.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15261.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15297.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15333.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15369.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15405.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15441.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1545.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15477.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15513.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15549.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15585.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15621.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15657.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15693.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15729.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15765.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15801.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1581.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15837.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15873.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15909.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15945.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\15981.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16017.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16053.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16089.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16125.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16161.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1617.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16197.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16233.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16269.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16305.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16341.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16377.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16413.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16449.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16485.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16521.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1653.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16557.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16593.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16629.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16665.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16701.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16737.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16773.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16809.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16845.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16881.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1689.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16917.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16953.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\16989.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17025.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17061.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17097.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17133.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17169.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17205.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17241.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1725.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17277.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17313.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17349.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17385.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17421.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17457.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17493.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17529.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17565.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17601.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1761.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17637.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17673.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\177.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17709.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17745.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17781.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17817.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17853.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17889.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17925.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17961.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1797.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\17997.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18033.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18069.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18105.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18141.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18177.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18213.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18249.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18285.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18321.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1833.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18357.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18393.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18429.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18465.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18501.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18537.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18573.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18609.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18645.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18681.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1869.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18717.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18753.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18789.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18825.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18861.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18897.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18933.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\18969.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\19005.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\19041.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\1905.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\19077.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\19113.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\19149.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\19185.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\19221.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\19257.png,X
D:/code/Projects/OCR-Project/dataset-old/data/training_data\X\19293.png,X
